date,open,high,low,close,volume
2020-01-02,103.44578803553944,103.63118361304048,103.22010083591465,103.35712432861328,15348700
2020-01-03,103.49416063024637,103.74404005271363,103.38938518111517,103.7117919921875,10110900
2020-01-06,103.72790693345965,103.8649304311105,103.28458838280666,103.36519622802734,13894300
2020-01-07,103.3087452611504,103.31680112426561,103.04275419001686,103.09918212890625,8211700
2020-01-08,103.1797902273773,103.42966960272285,102.90574325974183,102.95410919189453,12268500
2020-01-09,102.92995768709814,103.48611997210371,102.89772192086639,103.44581604003906,14415100
2020-01-10,103.55055578319087,103.85685076600137,103.50219600675291,103.7359390258789,8263500
2020-01-13,103.59087171149604,103.61505160251951,103.43772420232806,103.486083984375,4477400
2020-01-14,103.46193423332727,103.63120581883186,103.42969846891489,103.61508178710938,11066300
2020-01-15,103.81655649869451,103.8729721434381,103.68758888352528,103.84073638916016,8712400
2020-01-16,103.89715325647282,104.06642479075288,103.77625380272198,103.9858169555664,13926100
2020-01-17,103.92135447204477,104.05032211519594,103.65537561921363,103.9697265625,13727800
2020-01-21,104.26792174714456,104.51778879282136,104.03417872671298,104.46942901611328,16807300
2020-01-22,104.65481599718409,104.68706404882619,104.5177925252754,104.52584838867188,9928600
2020-01-23,104.7112320874151,104.78377174685805,104.57420863101395,104.66287231445312,13623200
2020-01-24,104.88855447281365,104.96109412881148,104.75153102292016,104.84019470214844,11604500
2020-01-27,104.93693743307608,105.14650058527792,104.89663351560642,105.0417251586914,10461200
2020-01-28,105.14648624681627,105.2351499335472,104.88049518662342,104.98528289794922,12055900
2020-01-29,105.26742925536688,105.49311647063286,105.25936109115901,105.32384490966797,11174700
2020-01-30,105.36415628536851,105.54953958979856,105.16264895041317,105.38833618164062,14619200
2020-01-31,105.55757809423034,105.71878145709216,105.40443059485173,105.662353515625,20194800
2020-02-03,105.52257102484828,105.70843210735961,105.39327099756679,105.57913208007812,11216300
2020-02-04,105.39323748245306,105.45788747553507,105.15889204691548,105.32051086425781,16799300
2020-02-05,105.19122463225382,105.30435905225876,105.12657463071858,105.25587463378906,9587500
2020-02-06,105.28824653190141,105.40946996989626,105.19935427633179,105.20744323730469,11028900
2020-02-07,105.6356924060895,105.77306904406846,105.52255797888756,105.6114501953125,11517200
2020-02-10,105.78117626920549,105.91047631790293,105.70037298681808,105.86199188232422,10405800
2020-02-11,105.77307743997886,105.91854304691523,105.69226184382212,105.70842742919922,10052700
2020-02-12,105.61952720254207,105.7084194192873,105.53872394323685,105.6599349975586,7069100
2020-02-13,105.65992297441508,105.78922297146366,105.57103076778499,105.58719635009766,5437400
2020-02-14,105.91045995088137,105.97510996523931,105.74076445258002,105.84580993652344,8254500
2020-02-18,105.96702541046065,106.14480985396322,105.88620981587638,106.0478286743164,9650900
2020-02-19,105.95895821900686,106.09633489343769,105.87006597899504,105.90239715576172,10731500
2020-02-20,105.99129598068188,106.25797271728516,105.97513039129423,106.25797271728516,13706000
2020-02-21,106.49225215239369,106.71044431608684,106.40335996205383,106.46800994873047,12192700
2020-02-24,106.68624144153345,106.79937587724272,106.47612582469574,106.48421478271484,17894700
2020-02-25,106.58928680419922,106.83172132130044,106.46807571101448,106.58928680419922,19930500
2020-02-26,106.26604788317255,106.70242014477545,106.185232268079,106.19332122802734,23073400
2020-02-27,106.3710811420405,106.58926105707064,105.6114589262884,105.62762451171875,29687900
2020-02-28,105.87005315022864,106.90442872826378,105.66802647747602,106.81553649902344,25073300
2020-03-02,106.84714433876212,107.36570132438814,106.62838680344832,106.70940399169922,15922600
2020-03-03,106.8147259072331,108.56486014012577,106.74990474712165,107.92475891113281,39141000
2020-03-04,108.25698285478447,108.62159113027299,107.96529376171877,108.07872772216797,23702000
2020-03-05,108.34606721500813,108.4675991372485,107.81130203041147,108.03816986083984,22089500
2020-03-06,108.73502488507047,109.00240758348953,108.15975707365702,108.791748046875,30099900
2020-03-09,106.37718220130046,107.9409632676784,105.61556141597349,106.15031433105469,27166000
